review_url,genre
/reviews/albums/20590-unknown-mortal-orchestra-multi-love/,Rock
/reviews/albums/23341-insecurity-guard/,Electronic
/reviews/albums/5767-get-ready/,Rock
/reviews/albums/13013-entertainment/,Electronic
/reviews/albums/16238-six-cups-of-rebel/,Electronic
/reviews/albums/23033-where-are-we-going/,Electronic
/reviews/albums/jim-james-teddy-abrams-the-order-of-nature/,Rock
/reviews/albums/jim-james-teddy-abrams-the-order-of-nature/,Experimental
/reviews/albums/superchunk-what-a-time-to-be-alive/,Rock
/reviews/albums/6647-recextern/,Rock
/reviews/albums/9414-if-thine-enemy-hunger/,Metal
/reviews/albums/9414-if-thine-enemy-hunger/,Rock
/reviews/albums/8288-13-god/,Experimental
/reviews/albums/8288-13-god/,Rap
/reviews/albums/19284-doss-doss-ep/,Electronic
/reviews/albums/18080-koreless-yugen-ep/,Electronic
/reviews/albums/2547-cool-to-be-you/,Metal
/reviews/albums/2547-cool-to-be-you/,Rock
/reviews/albums/20967-dornik/,Pop/R&B
/reviews/albums/5803-with-teeth/,Rock
/reviews/albums/crimeapple-ydfwc/,Rap
/reviews/albums/6930-rhythmatism/,Jazz
/reviews/albums/good-sad-happy-bad-shades/,Electronic
/reviews/albums/good-sad-happy-bad-shades/,Pop/R&B
/reviews/albums/12088-dj-drama-presents-the-preview/,Rap
/reviews/albums/21008-the-pattern-of-electricity/,Rock
/reviews/albums/the-decemberists-ill-be-your-girl/,Rock
/reviews/albums/19080-johnny-cash-out-among-the-stars/,Folk/Country
/reviews/albums/14364-piratas-de-sudamerica-vol-1/,Electronic
/reviews/albums/14083-today-on-fire-this-is-our-music/,Experimental
/reviews/albums/14083-today-on-fire-this-is-our-music/,Rock
/reviews/albums/tom-petty-wildflowers-and-all-the-rest-deluxe-edition/,Rock
/reviews/albums/10861-health/,Rock
/reviews/albums/16896-intermezzo/,Rock
/reviews/albums/14139-initiate/,Experimental
/reviews/albums/14139-initiate/,Jazz
/reviews/albums/16422-sonik-kicks/,Rock
/reviews/albums/673-private-suit/,Rock
/reviews/albums/16810-roxy-music-the-complete-studio-recordings-1972-1982/,Rock
/reviews/albums/20631-amusers-and-puzzlers/,Rock
/reviews/albums/mamalarky-mamalarky/,Rock
/reviews/albums/15412-go-with-me/,Experimental
/reviews/albums/15412-go-with-me/,Rock
/reviews/albums/16485-chains-of-love/,Rock
/reviews/albums/8614-make-believe/,Rock
/reviews/albums/kacey-musgraves-star-crossed/,Folk/Country
/reviews/albums/his-name-is-alive-all-the-mirrors-in-the-house-home-recordings-1979-1986/,Rock
/reviews/albums/metallica-master-of-puppets/,Metal
/reviews/albums/22789-tory-lanez-chixtape-4-the-new-toronto-2/,Rap
/reviews/albums/little-brother-may-the-lord-watch/,Rap
/reviews/albums/20816-miles-davis-at-newport-1955-1975-the-bootleg-series-vol-4/,Jazz
/reviews/albums/mavi-end-of-the-earth-ep/,Rap
/reviews/albums/20676-1983/,Electronic
/reviews/albums/my-brightest-diamond-a-million-and-one/,Rock
/reviews/albums/21862-venus-on-edge/,Rock
/reviews/albums/2737-electric-turn-to-me/,Electronic
/reviews/albums/2737-electric-turn-to-me/,Rock
/reviews/albums/20048-ferg-forever/,Rap
/reviews/albums/guitar-wolf-loveandjett/,Rock
/reviews/albums/11124-this-gift/,Rock
/reviews/albums/6530-parsley-sounds/,Electronic
/reviews/albums/11128-seventh-tree/,Pop/R&B
/reviews/albums/2378-funky-skunk/,Electronic
/reviews/albums/21597-human-performance/,Rock
/reviews/albums/13178-life-on-earth/,Experimental
/reviews/albums/5681-box/,Rock
/reviews/albums/4943-the-edge-of-heaven/,Jazz
/reviews/albums/7509-language-sex-violence-other/,Electronic
/reviews/albums/7509-language-sex-violence-other/,Rock
/reviews/albums/13048-eating-us/,Electronic
/reviews/albums/1154-the-bravery/,Electronic
/reviews/albums/1154-the-bravery/,Rock
/reviews/albums/21834-triangle/,Electronic
/reviews/albums/underworld-beaucoup-fish/,Electronic
/reviews/albums/19111-le1f-hey-ep/,Rap
/reviews/albums/6528-dont-make-things/,Rock
/reviews/albums/rich-brian-the-sailor/,Rap
/reviews/albums/22716-as-was/,Metal
/reviews/albums/22097-church-ep/,Experimental
/reviews/albums/10720-the-sultanic-verses/,Electronic
/reviews/albums/10720-the-sultanic-verses/,Rock
/reviews/albums/22087-caramel/,Electronic
/reviews/albums/21143-deeper-than-sky/,Metal
/reviews/albums/16938-devotion/,Pop/R&B
/reviews/albums/16178-snow-patrol-fallen-empires/,Rock
/reviews/albums/15111-the-peoples-key/,Rock
/reviews/albums/19024-container-adhesive/,Experimental
/reviews/albums/equiknoxx-eternal-children/,Electronic
/reviews/albums/6986-this-is-what-we-call-progress/,Rock
/reviews/albums/1295-jewelry-store-ep/,Electronic
/reviews/albums/1295-jewelry-store-ep/,Rock
/reviews/albums/3208-the-willies/,Jazz
/reviews/albums/21962-ash-ice/,Electronic
/reviews/albums/21962-ash-ice/,Rock
/reviews/albums/18361-pond-hobo-rocket/,Rock
/reviews/albums/liam-gallagher-mtv-unplugged/,Rock
/reviews/albums/22589-collage/,Electronic
/reviews/albums/penelope-trappes-penelope-two/,Experimental
/reviews/albums/14147-subiza/,Electronic
/reviews/albums/14147-subiza/,Rock
/reviews/albums/12598-nodzzz/,Electronic
/reviews/albums/12598-nodzzz/,Experimental
/reviews/albums/12598-nodzzz/,Pop/R&B
/reviews/albums/tasha-alone-at-last/,Pop/R&B
/reviews/albums/10363-easy-tiger/,Rock
/reviews/albums/4903-blue-ramen/,Jazz
/reviews/albums/9574-hello-everything/,Electronic
/reviews/albums/22769-oczy-mlody/,Rock
/reviews/albums/madeline-kenney-suckers-lunch/,Rock
/reviews/albums/15386-past-life-martyred-saints/,Rock
/reviews/albums/16737-lucifer/,Electronic
/reviews/albums/miss-grit-impostor-ep/,Rock
/reviews/albums/13108-anok-pe-aleph-at-hallucinatory-mountain/,Experimental
/reviews/albums/big-freedia-3rd-ward-bounce-ep/,Rap
/reviews/albums/4682-gold-brick/,Folk/Country
/reviews/albums/4682-gold-brick/,Rock
/reviews/albums/jim-white-marisa-anderson-the-quickening/,Rock
/reviews/albums/jim-white-marisa-anderson-the-quickening/,Folk/Country
/reviews/albums/public-enemy-nothing-is-quick-in-the-desert/,Rap
/reviews/albums/charly-bliss-young-enough/,Rock
/reviews/albums/midwife-forever/,Rock
/reviews/albums/1124-free-the-bees/,Rock
/reviews/albums/18507-grooms-infinity-caller/,Rock
/reviews/albums/holy-shit-solid-rain/,Rock
/reviews/albums/tinashe-333/,Pop/R&B
/reviews/albums/12170-brotherhood/,Electronic
/reviews/albums/5456-the-sunset-tree/,Rock
/reviews/albums/11189-red-yellow-blue/,Rock
/reviews/albums/doves-the-universal-want/,Rock
/reviews/albums/19818-steve-reich-radio-rewrite/,Experimental
/reviews/albums/23175-taster/,Rock
/reviews/albums/14101-and-then-we-saw-land/,Electronic
/reviews/albums/14101-and-then-we-saw-land/,Rock
/reviews/albums/9703-the-sweet-escape/,Pop/R&B
/reviews/albums/74-the-virgin-suicides/,Electronic
/reviews/albums/1755-cee-lo-green-is-the-soul-machine/,Rap
/reviews/albums/10792-chrome-dreams-ii/,Rock
/reviews/albums/14771-flockaveli/,Rap
/reviews/albums/9781-here-now/,Rock
/reviews/albums/16357-voices-from-the-lake/,Electronic
/reviews/albums/10452-what-is-free-to-a-good-home-ep/,Rock
/reviews/albums/5674-one-love-at-studio-one/,Global
/reviews/albums/jeff-parker-suite-for-max-brown/,Jazz
/reviews/albums/irreversible-entanglements-open-the-gates/,Jazz
/reviews/albums/rp-boo-ill-tell-you-what/,Electronic
/reviews/albums/16805-confess/,Rock
/reviews/albums/yowler-black-dog-in-my-path/,Rock
/reviews/albums/17060-obama-basedgod/,Rap
/reviews/albums/nirvana-incesticide/,Rock
/reviews/albums/19406-taylor-mcferrin-early-riser/,Pop/R&B
/reviews/albums/10642-pseudosix/,Rock
/reviews/albums/chronixx-chronology/,Global
/reviews/albums/brendon-anderegg-june/,Electronic
/reviews/albums/20373-ludaversal/,Rap
/reviews/albums/thurston-moore-by-the-fire/,Rock
/reviews/albums/8180-cinemathique/,Jazz
/reviews/albums/8180-cinemathique/,Rock
/reviews/albums/19004-cheveu-bum/,Electronic
/reviews/albums/19004-cheveu-bum/,Rock
/reviews/albums/3591-pipe-dreams-of-instant-prince-whippet-ep/,Rock
/reviews/albums/4280-songs-of-pain-the-early-recordings-vol-1/,Experimental
/reviews/albums/4280-songs-of-pain-the-early-recordings-vol-1/,Rock
/reviews/albums/yellow-magic-orchestra-bgm/,Electronic
/reviews/albums/15393-deserters-songs-deluxe-edition/,Rock
/reviews/albums/3007-on-the-floor-at-the-boutique/,Electronic
/reviews/albums/dilly-dally-heaven/,Rock
/reviews/albums/15364-not-nothing/,Rock
/reviews/albums/tobi-lou-live-on-ice/,Rap
/reviews/albums/jacquees-king-of-randb/,Pop/R&B
/reviews/albums/12042-nukkuu/,Experimental
/reviews/albums/12042-nukkuu/,Rock
/reviews/albums/20572-consumer-complaints/,Rock
/reviews/albums/18757-neil-young-live-at-the-cellar-door/,Rock
/reviews/albums/2533-one-am/,Jazz
/reviews/albums/2533-one-am/,Rap
/reviews/albums/15812-life-in-the-trenches/,Rock
/reviews/albums/21534-zelalem/,Experimental
/reviews/albums/5264-the-beast/,Electronic
/reviews/albums/algiers-the-underside-of-power/,Rock
/reviews/albums/10693-god-luck-and-good-speed/,Metal
/reviews/albums/10693-god-luck-and-good-speed/,Rock
/reviews/albums/adele-30/,Pop/R&B
/reviews/albums/secret-machines-awake-in-the-brain-chamber/,Experimental
/reviews/albums/secret-machines-awake-in-the-brain-chamber/,Rock
/reviews/albums/14663-return-ii-space/,Electronic
/reviews/albums/8280-unknown-language/,Global
/reviews/albums/9757-100-lbs/,Electronic
/reviews/albums/magdalena-bay-a-little-rhythm-and-a-wicked-feeling-ep/,Pop/R&B
/reviews/albums/13903-heart-of-my-own/,Rock
/reviews/albums/13308-octahedron/,Rock
/reviews/albums/16652-masterpiece/,Electronic
/reviews/albums/eris-drew-fluids-of-emotion/,Electronic
/reviews/albums/sufjan-stevens-lowell-brams-aporia/,Folk/Country
/reviews/albums/sufjan-stevens-lowell-brams-aporia/,Electronic
/reviews/albums/10735-obligatory-villagers/,Rock
/reviews/albums/9710-entomology/,Experimental
/reviews/albums/9710-entomology/,Rock
/reviews/albums/15498-w/,Electronic
/reviews/albums/15498-w/,Rock
/reviews/albums/that-dog-old/,Rock
/reviews/albums/23075-over-the-edge/,Metal
/reviews/albums/17380-lights-out/,Rock
/reviews/albums/12530-olly-oxen-free/,Rock
/reviews/albums/17442-tropical-psychedelics/,Pop/R&B
/reviews/albums/12176-the-stand-ins/,Rock
/reviews/albums/11861-raised-by-wolves-ep-mothers-sisters-daughters-wives-ep/,Rock
/reviews/albums/14789-penpals-forever-and-ever/,Electronic
/reviews/albums/10359-we-the-best/,Rap
/reviews/albums/19777-earth-primitive-and-deadly/,Metal
/reviews/albums/cassius-dreems/,Electronic
/reviews/albums/15706-greneberg/,Pop/R&B
/reviews/albums/5651-the-problem/,Rap
/reviews/albums/12015-shes-the-dutchess-hes-the-duke/,Rock
/reviews/albums/18912-dum-dum-girls-too-true/,Rock
/reviews/albums/20622-have-a-nice-life/,Rap
/reviews/albums/moses-sumney-aromanticism/,Rock
/reviews/albums/21175-torch-of-the-mystics/,Rock
/reviews/albums/22357-sumerlands/,Metal
/reviews/albums/15745-you-are-all-i-see/,Rock
/reviews/albums/16110-mike-g-the-award-tour-ep/,Rap
/reviews/albums/6537-blue-cotton-skin/,Folk/Country
/reviews/albums/6537-blue-cotton-skin/,Pop/R&B
/reviews/albums/22546-nordic-mediterranean-organization-numerous-miscommunications-occur/,Electronic
/reviews/albums/coca-leaf-deep-marble-sunrise/,Experimental
/reviews/albums/20133-tetsuo-youth/,Rap
/reviews/albums/best-coast-best-kids/,Rock
/reviews/albums/16960-copenhagen-dreams/,Experimental
/reviews/albums/21776-patch-the-sky/,Rock
/reviews/albums/6543-crusades/,Rock
/reviews/albums/18657-sapphire-slows-allegoria/,Pop/R&B
/reviews/albums/14033-this-is-still-it/,Rock
/reviews/albums/21525-how-to-dance/,Rock
/reviews/albums/9634-northern-stains/,Experimental
/reviews/albums/13037-yours-truly-the-commuter/,Rock
/reviews/albums/21583-music-for-listening-to-music-to/,Rock
/reviews/albums/19218-dj-q-ineffable/,Electronic
/reviews/albums/14616-we-have-remixes-ep/,Electronic
/reviews/albums/10881-volume-1/,Rock
/reviews/albums/4320-a-future-lived-in-past-tense/,Rock
/reviews/albums/20913-sun-coming-down/,Rock
/reviews/albums/10146-baby-81/,Rock
/reviews/albums/15085-cyanide-sisters-ep/,Electronic
/reviews/albums/9370-make-love-to-the-judges-with-your-eyes/,Rock
/reviews/albums/20637-city-lights-vol-3-soweto/,Pop/R&B
/reviews/albums/master-p-mp-da-last-don/,Rap
/reviews/albums/22943-english-tapas/,Rock
/reviews/albums/6804-they-ate-themselves/,Rock
/reviews/albums/rap-ferreira-purple-moonlight-pages/,Rap
/reviews/albums/16332-a-victim-of-stars-1982-2012/,Rock
/reviews/albums/zaki-ibrahim-the-secret-life-of-planets/,Pop/R&B
/reviews/albums/21950-elseq-1-5/,Electronic
/reviews/albums/various-artists-strum-and-thrum-the-american-jangle-underground-1983-1987/,Rock
/reviews/albums/15617-dedication/,Electronic
/reviews/albums/22514-you-want-it-darker/,Rock
/reviews/albums/12687-extra-cheese-ep/,Rock
/reviews/albums/20413-whos-gonna-get-fucked-first/,Rap
/reviews/albums/umi-introspection-reimagined/,Pop/R&B
/reviews/albums/ashley-shadow-only-the-end/,Rock
/reviews/albums/3185-thinking-of-you/,Rock
/reviews/albums/18935-speedy-ortiz-real-hair-ep/,Rock
/reviews/albums/15803-gravity-the-seducer/,Pop/R&B
/reviews/albums/foster-the-people-sacred-hearts-club/,Electronic
/reviews/albums/foster-the-people-sacred-hearts-club/,Rock
/reviews/albums/arp-zebra/,Electronic
/reviews/albums/20174-fantasy-empire/,Rock
/reviews/albums/12044-to-survive/,Rock
/reviews/albums/6860-melody-am/,Electronic
/reviews/albums/6860-melody-am/,Pop/R&B
/reviews/albums/16494-split-cranium/,Metal
/reviews/albums/21065-after/,Rock
/reviews/albums/11011-silver-storms/,Rock
/reviews/albums/6819-purely-evil/,Rock
/reviews/albums/717-born-free-forever/,Rock
/reviews/albums/chuck-johnson-the-cinder-grove/,Experimental
/reviews/albums/otto-clam-day/,Electronic
/reviews/albums/13474-texas-rose-the-thaw-and-the-beasts/,Rock
/reviews/albums/13388-anti-magic/,Experimental
/reviews/albums/13388-anti-magic/,Rock
/reviews/albums/22740-nothing-feels-natural/,Rock
/reviews/albums/22964-simultonality/,Experimental
/reviews/albums/4617-fixedcontext/,Electronic
/reviews/albums/4617-fixedcontext/,Rock
/reviews/albums/17274-wow/,Electronic
/reviews/albums/21627-rojus/,Electronic
/reviews/albums/7562-all-the-answers/,Rock
/reviews/albums/shirley-collins-crowlink-ep/,Folk/Country
/reviews/albums/19655-robert-plant-lullaby-and-the-ceaseless-roar/,Rock
/reviews/albums/21459-begin/,Pop/R&B
/reviews/albums/22962-love-in-a-time-of-madness/,Jazz
/reviews/albums/the-body-and-full-of-hell-ascending-a-mountain-of-heavy-light/,Metal
/reviews/albums/11422-unhistories/,Rock
/reviews/albums/wiley-the-godfather-3/,Rap
/reviews/albums/skream-fabriclive-96/,Electronic
/reviews/albums/14470-butterfly-house/,Electronic
/reviews/albums/14470-butterfly-house/,Rock
/reviews/albums/10993-anyway-you-choose-to-give-it-ep/,Electronic
/reviews/albums/10993-anyway-you-choose-to-give-it-ep/,Rock
/reviews/albums/kylie-minogue-disco/,Pop/R&B
/reviews/albums/moor-mother-black-encyclopedia-of-the-air/,Experimental
/reviews/albums/8571-everyone-who-pretended-to-like-me-is-gone/,Rock
/reviews/albums/12555-fantasy-black-channel/,Electronic
/reviews/albums/12555-fantasy-black-channel/,Rock
/reviews/albums/97-rescue-through-tomahawk/,Rock
/reviews/albums/10069-we-all-belong/,Rock
/reviews/albums/13718-distillation/,Experimental
/reviews/albums/19070-psalm-zero-the-drain/,Metal
/reviews/albums/221-apes-of-wrath/,Electronic
/reviews/albums/221-apes-of-wrath/,Rock
/reviews/albums/17640-mister-lies-mowgli/,Electronic
/reviews/albums/486-amusement-parks-on-fire/,Rock
/reviews/albums/17243-accelerator/,Rock
/reviews/albums/2518-26-inch-ep/,Rap
/reviews/albums/king-krule-man-alive/,Rock
/reviews/albums/10615-in-a-nutshell/,Rock
/reviews/albums/16526-candy-salad/,Electronic
/reviews/albums/16526-candy-salad/,Rock
/reviews/albums/21617-hella-personal-film-festival/,Experimental
/reviews/albums/21617-hella-personal-film-festival/,Rap
/reviews/albums/21617-hella-personal-film-festival/,Rock
/reviews/albums/22883-the-drum-chord-theory/,Pop/R&B
/reviews/albums/speedy-ortiz-the-death-of-speedy-ortiz-and-cop-kickerforever/,Rock
/reviews/albums/indigo-de-souza-i-love-my-mom/,Rock
/reviews/albums/9466-the-mylar-tantrum/,Experimental
/reviews/albums/9466-the-mylar-tantrum/,Rock
/reviews/albums/5555-i-am-the-fun-blame-monster/,Experimental
/reviews/albums/5555-i-am-the-fun-blame-monster/,Rock
/reviews/albums/10308-family-trees-or-cope-we-must/,Rock
/reviews/albums/18293-loftus/,Rock
/reviews/albums/15292-instrumental-mixtape/,Rap
/reviews/albums/annie-dark-hearts/,Electronic
/reviews/albums/annie-dark-hearts/,Pop/R&B
/reviews/albums/key-i-love-you-say-it-back/,Rap
/reviews/albums/dave-were-all-alone-in-this-together/,Rap
/reviews/albums/12040-i-was-raised-on-matthew-mark-luke-laura/,Pop/R&B
/reviews/albums/12040-i-was-raised-on-matthew-mark-luke-laura/,Rock
/reviews/albums/16320-audience-of-one/,Experimental
/reviews/albums/3230-spelled-in-bones/,Rock
/reviews/albums/18306-surf-city-we-knew-it-was-not-going-to-be-like-this/,Experimental
/reviews/albums/18306-surf-city-we-knew-it-was-not-going-to-be-like-this/,Rock
/reviews/albums/19318-fatima-al-qadiri-asiatisch/,Electronic
/reviews/albums/ohgeesy-geezyworld/,Rap
/reviews/albums/14113-here-lies-love/,Rock
/reviews/albums/14113-here-lies-love/,Electronic
/reviews/albums/18561-lil-wayne-dedication-5/,Rap
/reviews/albums/15158-leaves-eclipse-the-light-the-motion-makes-me-last/,Electronic
/reviews/albums/9678-latenighttales/,Electronic
/reviews/albums/11690-resin-its-after-dark/,Experimental
/reviews/albums/11690-resin-its-after-dark/,Rock
/reviews/albums/8465-dabbling-with-gravity-and-who-you-are/,Experimental
/reviews/albums/8465-dabbling-with-gravity-and-who-you-are/,Rock
/reviews/albums/1769-x-amounts/,Electronic
/reviews/albums/1769-x-amounts/,Rock
/reviews/albums/the-dodos-certainty-waves/,Rock
/reviews/albums/chvrches-love-is-dead/,Pop/R&B
/reviews/albums/12126-pro-tools/,Rap
/reviews/albums/21531-personal-life/,Rock
/reviews/albums/moby-all-visible-objects/,Electronic
/reviews/albums/15554-gimme-ten/,Rock
/reviews/albums/20016-mogwai-music-industry-3-business-industry-1-ep/,Rock
/reviews/albums/12523-black-secret-technology/,Electronic
/reviews/albums/9092-plume/,Electronic
/reviews/albums/19060-real-estate-atlas/,Rock
/reviews/albums/12626-i-dont-know-where-im-going-but-im-on-my-way/,Folk/Country
/reviews/albums/11514-the-in-crowd/,Pop/R&B
/reviews/albums/11514-the-in-crowd/,Rap
/reviews/albums/929-tepid-peppermint-wonderland-a-retrospective/,Rock
/reviews/albums/1732-city/,Electronic
/reviews/albums/1732-city/,Pop/R&B
/reviews/albums/12360-microcastle-weird-era-cont/,Rock
/reviews/albums/13353-creaturesque/,Rock
/reviews/albums/ithaca-the-language-of-injury/,Metal
/reviews/albums/1614-when-i-was-cruel/,Rock
/reviews/albums/18679-the-range-nonfiction/,Electronic
/reviews/albums/6459-love-everybody/,Metal
/reviews/albums/6459-love-everybody/,Rock
/reviews/albums/22134-mirage/,Rock
/reviews/albums/4317-d-d-dont-dont-stop-the-beat/,Electronic
/reviews/albums/4317-d-d-dont-dont-stop-the-beat/,Rock
/reviews/albums/g-herbo-southside-swervo/,Rap
/reviews/albums/8857-deliverance/,Rock
/reviews/albums/18750-sebastien-grainger-yours-to-discover/,Rock
/reviews/albums/10017-sound-of-silver/,Electronic
/reviews/albums/10017-sound-of-silver/,Rock
/reviews/albums/5684-killing-time/,Jazz
/reviews/albums/5684-killing-time/,Metal
/reviews/albums/10102-23/,Rock
/reviews/albums/9808-wincing-the-night-away/,Rock
/reviews/albums/2675-siberia/,Electronic
/reviews/albums/2675-siberia/,Rock
/reviews/albums/1651-forever/,Rock
/reviews/albums/12726-the-bridge-concept-of-a-culture/,Rap
/reviews/albums/3830-very-mercenary/,Electronic
/reviews/albums/3830-very-mercenary/,Jazz
/reviews/albums/3830-very-mercenary/,Pop/R&B
/reviews/albums/20940-grown-up-fucked-up/,Rock
/reviews/albums/18060-deafheaven-sunbather/,Metal
/reviews/albums/14924-go-live/,Rock
/reviews/albums/21803-more-issues-than-vogue/,Pop/R&B
/reviews/albums/pop-smoke-meet-the-woo-vol-2/,Rap
/reviews/albums/5395-change-is-coming/,Electronic
/reviews/albums/5395-change-is-coming/,Jazz
/reviews/albums/5395-change-is-coming/,Pop/R&B
/reviews/albums/calexico-iron-and-wine-years-to-burn/,Rock
/reviews/albums/calexico-iron-and-wine-years-to-burn/,Folk/Country
/reviews/albums/8527-vcr-ep/,Rock
/reviews/albums/14121-slave-riot/,Jazz
/reviews/albums/10870-the-knee-plays/,Rock
/reviews/albums/22399-mykki/,Rap
/reviews/albums/ben-howard-collections-from-the-whiteout/,Folk/Country
/reviews/albums/15231-boys-and-diamonds/,Pop/R&B
/reviews/albums/14008-plastic-beach/,Electronic
/reviews/albums/14008-plastic-beach/,Rock
/reviews/albums/156-promise-of-love/,Rock
/reviews/albums/14606-the-soft-wave/,Electronic
/reviews/albums/17255-book-burner/,Metal
/reviews/albums/10044-the-far-now/,Rock
/reviews/albums/11470-the-evangelist/,Rock
/reviews/albums/4627-argyle-heir/,Rock
/reviews/albums/19460-white-lung-deep-fantasy/,Rock
/reviews/albums/21072-inevitable/,Pop/R&B
/reviews/albums/19421-tombs-savage-gold/,Metal
/reviews/albums/19421-tombs-savage-gold/,Rock
/reviews/albums/11739-funkadelic-free-your-mind-maggot-brain-america-eats-its-young/,Pop/R&B
/reviews/albums/11739-funkadelic-free-your-mind-maggot-brain-america-eats-its-young/,Rock
/reviews/albums/inc-no-world-living-ep/,Pop/R&B
/reviews/albums/9073-get-physical-vol-ii/,Electronic
/reviews/albums/12641-clomeim/,Experimental
/reviews/albums/12641-clomeim/,Rock
/reviews/albums/8213-kitchen-usa/,Rock
/reviews/albums/21917-kidsticks/,Rock
/reviews/albums/18444-goodie-mob-age-against-the-machine/,Pop/R&B
/reviews/albums/18444-goodie-mob-age-against-the-machine/,Rap
/reviews/albums/foals-part-1-everything-not-saved-will-be-lost/,Rock
/reviews/albums/21295-ty-rex/,Rock
/reviews/albums/21864-strangers/,Folk/Country
/reviews/albums/lone-abraxas-ep/,Electronic
/reviews/albums/10060-red-gone-wild/,Rap
/reviews/albums/20002-mykki-blanco-gay-dog-food/,Rap
/reviews/albums/young-dolph-key-glock-dum-and-dummer-2/,Rap
/reviews/albums/17458-ex-cult/,Rock
/reviews/albums/781-dog-in-the-sand/,Rock
/reviews/albums/the-pains-of-being-pure-at-heart-the-echo-of-pleasure/,Rock
/reviews/albums/14418-base-world-pt-1/,Rap
/reviews/albums/blocboy-jb-dont-think-that/,Rap
/reviews/albums/princess-nokia-1992-deluxe/,Rap
/reviews/albums/4433-kind-of-like-spitting/,Rock
/reviews/albums/6547-the-slickness/,Rap
/reviews/albums/trace-mountains-house-of-confusion/,Rock
/reviews/albums/brigid-mae-power-head-above-the-water/,Folk/Country
/reviews/albums/6843-nashville/,Rock
/reviews/albums/15063-friends-for-now/,Experimental
/reviews/albums/15063-friends-for-now/,Rock
/reviews/albums/lil-tecca-we-love-you-tecca/,Rap
/reviews/albums/eartheater-trinity/,Experimental
/reviews/albums/eartheater-irisiri/,Experimental
/reviews/albums/5212-perfect-colors/,Electronic
/reviews/albums/10904-the-black-and-white-album/,Electronic
/reviews/albums/10904-the-black-and-white-album/,Rock
/reviews/albums/15228-a-thousand-heys/,Rock
/reviews/albums/21594-lost-time/,Rock
/reviews/albums/black-marble-fast-idol/,Rock
/reviews/albums/5570-crime-dissonance/,Experimental
/reviews/albums/7344-goodbye-20th-century/,Rock
/reviews/albums/3293-small-town-murder-scene/,Rock
/reviews/albums/16550-light-asylum-light-asylum/,Electronic
/reviews/albums/16550-light-asylum-light-asylum/,Rock
/reviews/albums/7703-the-river-bed/,Metal
/reviews/albums/7703-the-river-bed/,Rock
/reviews/albums/12242-wlib-am-king-of-the-wigflip/,Rap
/reviews/albums/13484-invisible-girl/,Rock
/reviews/albums/3476-bright-yellow-bright-orange/,Pop/R&B
/reviews/albums/the-muckers-endeavor/,Rock
/reviews/albums/chris-stapleton-from-a-room-volume-1-volume-2/,Folk/Country
/reviews/albums/ilsa-corpse-fortress/,Metal
/reviews/albums/8770-greatest-hits-vol-3/,Rock
/reviews/albums/ryuichi-sakamoto-bttb-20th-anniversary-edition/,Experimental
/reviews/albums/22836-fin/,Pop/R&B
/reviews/albums/22372-coming-home-original-ghanaian-highlife-afrobeat-classics-1967-1981/,Global
/reviews/albums/20953-artificial-dance/,Electronic
/reviews/albums/14382-southern-gothic/,Rock
/reviews/albums/22777-culture/,Rap
/reviews/albums/9455-the-lemonheads/,Rock
/reviews/albums/niall-horan-heartbreak-weather/,Pop/R&B
/reviews/albums/ovrkast-try-again/,Rap
/reviews/albums/9412-talk-to-la-bomb/,Rock
/reviews/albums/12802-real-recognize-real/,Rap
/reviews/albums/7403-arena-hostile-ep/,Experimental
/reviews/albums/deeper-deeper/,Rock
/reviews/albums/t-rex-the-slider/,Rock
/reviews/albums/8582-surrendered/,Experimental
/reviews/albums/8582-surrendered/,Jazz
/reviews/albums/17616-waiting-for-something-to-happen/,Experimental
/reviews/albums/17616-waiting-for-something-to-happen/,Rock
/reviews/albums/4011-stars-of-cctv/,Electronic
/reviews/albums/4011-stars-of-cctv/,Rock
/reviews/albums/various-artists-country-funk-volume-iii-1975-1982/,Pop/R&B
/reviews/albums/fontaines-dc-a-heros-death/,Rock
/reviews/albums/20968-tetrachromat-ep/,Electronic
/reviews/albums/nines-crop-circle/,Rap
/reviews/albums/9399-pieces-of-the-people-we-love/,Electronic
/reviews/albums/9399-pieces-of-the-people-we-love/,Rock
/reviews/albums/13283-troubled-shaken-etc/,Experimental
/reviews/albums/13283-troubled-shaken-etc/,Jazz
/reviews/albums/13283-troubled-shaken-etc/,Rock
/reviews/albums/18915-ceo-wonderland/,Pop/R&B
/reviews/albums/pianos-become-the-teeth-wait-for-love/,Rock
/reviews/albums/10126-part-two-the-endless-not/,Electronic
/reviews/albums/10126-part-two-the-endless-not/,Experimental
/reviews/albums/10126-part-two-the-endless-not/,Rock
/reviews/albums/18042-majical-cloudz-impersonator/,Rock
/reviews/albums/510-a-flat-inside-a-fog-the-cat-that-was-a-dog/,Electronic
/reviews/albums/510-a-flat-inside-a-fog-the-cat-that-was-a-dog/,Rock
/reviews/albums/so-stressed-pale-lemon/,Rock
/reviews/albums/13326-jj-n-2/,Electronic
/reviews/albums/13326-jj-n-2/,Rock
/reviews/albums/bj-nilsen-live-at-konzerthaus-vienna-06-12-03/,Rock
/reviews/albums/19535-luke-abbott-wysing-forest/,Electronic
/reviews/albums/8291-jac/,Electronic
/reviews/albums/10045-night-of-the-furies/,Rock
/reviews/albums/18177-rodan-fifteen-quiet-years/,Rock
